person_id,tax_code,first_name,last_name,birth_year,birth_month,birth_day,sex,city,zip,province,region,job,education,marital_status,phone,email,annual_income_k,income_bracket
5335,FRRLRT81D21F839,Alberto,Ferrara,1981,4,21,M,Napoli,80123,NA,Campania,Operaio,Diploma,Coniugato_a,0912290708,alberto.ferrara18@libero.it,115,>50k
4471,CTTCCT74L63F839,Concetta,Cattaneo,1974,7,23,F,Napoli,80123,NA,Campania,Operaio,Licenza_Media,Divorziato_a,0208002057,concetta.cattaneo10@libero.it,42,30k-50k
1053,SNTLRT04S25F205,Alberto,Santoro,2004,11,25,M,Milano,20122,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0618921229,alberto.santoro64@libero.it,17,15k-30k
7456,MRTNRC90M07F839,Enrico,Martini,1990,8,7,M,Napoli,80123,NA,Campania,Disoccupato,Licenza_Media,Celibe_Nubile,0793402117,enrico.martini94@gmail.com,5,<15k
2894,FBBSMN44B59L219,Simona,Fabbri,1944,2,19,F,Torino,10124,TO,Piemonte,Pensionato,Diploma,Vedovo_a,0114772752,simona.fabbri16@libero.it,45,30k-50k
7020,FRRMRC86D26L219,Marco,Ferrara,1986,4,26,M,Torino,10121,TO,Piemonte,Disoccupato,Licenza_Media,Coniugato_a,0767259163,marco.ferrara45@libero.it,9,<15k
52,NPLRRT54C49F839,Roberta,Napolitano,1954,3,9,F,Napoli,80131,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0987511518,roberta.napolitano36@libero.it,27,15k-30k
4504,CTTNTN02P15H501,Antonio,Cattaneo,2002,9,15,M,Roma,00141,RM,Lazio,Studente,Diploma,Celibe_Nubile,0631943504,antonio.cattaneo31@gmail.com,14,<15k
4912,MRTVCN85D15F839,Vincenzo,Martinelli,1985,4,15,M,Napoli,80122,NA,Campania,Operaio,Diploma,Coniugato_a,0765356267,vincenzo.martinelli11@gmail.com,8,<15k
7371,LMBMTN42E68F839,Martina,Lombardi,1942,5,28,F,Napoli,80123,NA,Campania,Pensionato,Diploma,Coniugato_a,0608299058,martina.lombardi92@gmail.com,21,15k-30k
3085,CRSLSE99R48H703,Elisa,Caruso,1999,10,8,F,Salerno,84122,SA,Campania,Operaio,Diploma,Celibe_Nubile,0986110474,elisa.caruso14@gmail.com,31,30k-50k
159,CSTMRC91B05F205,Marco,Costa,1991,2,5,M,Milano,20125,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0239982220,marco.costa64@gmail.com,15,15k-30k
4628,SRTRRT05E18H703,Roberto,Sartori,2005,5,18,M,Salerno,84125,SA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0592564126,roberto.sartori11@libero.it,28,15k-30k
1587,BRBSMN98D14H501,Simone,Barbieri,1998,4,14,M,Roma,00121,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0208734467,simone.barbieri41@gmail.com,24,15k-30k
1589,FRRSMN04A06F205,Simone,Ferrara,2004,1,6,M,Milano,20123,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0241019255,simone.ferrara22@libero.it,18,15k-30k
1479,CSTNCL68D21H501,Nicola,Costa,1968,4,21,M,Roma,00141,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0847107442,nicola.costa6@gmail.com,29,15k-30k
3555,VTLPRZ52M67F205,Patrizia,Vitale,1952,8,27,F,Milano,20124,MI,Lombardia,Pensionato,Diploma,Coniugato_a,0369854882,patrizia.vitale37@gmail.com,37,30k-50k
4706,CRSLRI66S61H501,Ilaria,Caruso,1966,11,21,F,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0263869036,ilaria.caruso23@gmail.com,17,15k-30k
3145,BRBRRT74B12F839,Roberto,Barbieri,1974,2,12,M,Napoli,80131,NA,Campania,Operaio,Diploma,Coniugato_a,0504625622,roberto.barbieri4@gmail.com,17,15k-30k
1469,SNTGLI03H46H703,Giulia,Santoro,2003,6,6,F,Salerno,84122,SA,Campania,Operaio,Laurea_Triennale,Celibe_Nubile,0663471084,giulia.santoro53@gmail.com,16,15k-30k
5514,GRDLCU82L03F839,Luca,Giordano,1982,7,3,M,Napoli,80121,NA,Campania,Disoccupato,Licenza_Media,Divorziato_a,0676189138,luca.giordano67@libero.it,25,15k-30k
3094,BRNFRC03E18L219,Federico,Bruno,2003,5,18,M,Torino,10124,TO,Piemonte,Studente,Diploma,Celibe_Nubile,0912567113,federico.bruno25@libero.it,6,<15k
7063,MRTLRI81T47H501,Ilaria,Martinelli,1981,12,7,F,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0641814950,ilaria.martinelli39@libero.it,7,<15k
4028,FBBNNA88M59F205,Anna,Fabbri,1988,8,19,F,Milano,20123,MI,Lombardia,Dirigente,Diploma,Coniugato_a,0186378016,anna.fabbri22@gmail.com,30,30k-50k
2078,RSSCLD79A43H501,Claudia,Russo,1979,1,3,F,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0412557285,claudia.russo49@libero.it,12,<15k
7342,MRTNCL01M21L219,Nicola,Moretti,2001,8,21,M,Torino,10122,TO,Piemonte,Studente,Diploma,Separato_a,0358023940,nicola.moretti37@gmail.com,24,15k-30k
4716,BNCGPP00M05F205,Giuseppe,Bianchi,2000,8,5,M,Milano,20121,MI,Lombardia,Studente,Laurea_Triennale,Coniugato_a,0875216589,giuseppe.bianchi48@libero.it,11,<15k
5332,MTASRA02L68F205,Sara,Amato,2002,7,28,F,Milano,20121,MI,Lombardia,Operaio,Diploma,Celibe_Nubile,0738647366,sara.amato48@libero.it,18,15k-30k
3858,VTLFPP63E19F839,Filippo,Vitale,1963,5,19,M,Napoli,80132,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0269821159,filippo.vitale88@gmail.com,17,15k-30k
7391,MRTNDR89T03F839,Andrea,Martinelli,1989,12,3,M,Napoli,80123,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0632960750,andrea.martinelli75@libero.it,12,<15k
7238,LMBLNE01D44H501,Elena,Lombardi,2001,4,4,F,Roma,00118,RM,Lazio,Disoccupato,Laurea_Triennale,Coniugato_a,0511381808,elena.lombardi59@gmail.com,7,<15k
7232,SPSCHR49T42H501,Chiara,Esposito,1949,12,2,F,Roma,00118,RM,Lazio,Pensionato,Licenza_Media,Coniugato_a,0297700450,chiara.esposito44@libero.it,25,15k-30k
2828,CPPMRC90L23F205,Marco,Coppola,1990,7,23,M,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0376513313,marco.coppola5@gmail.com,29,15k-30k
436,MRTRCR57B02F839,Riccardo,Moretti,1957,2,2,M,Napoli,80122,NA,Campania,Pensionato,Diploma,Vedovo_a,0157093926,riccardo.moretti52@libero.it,56,>50k
6537,GRDNGL75P65L219,Angela,Giordano,1975,9,25,F,Torino,10121,TO,Piemonte,Dirigente,Laurea_Triennale,Coniugato_a,0551940589,angela.giordano25@libero.it,102,>50k
7261,SLVCNZ01D65F205,Cinzia,Silvestri,2001,4,25,F,Milano,20125,MI,Lombardia,Studente,Diploma,Coniugato_a,0775505340,cinzia.silvestri23@libero.it,12,<15k
2960,RSSPTR69S16F839,Pietro,Rossi,1969,11,16,M,Napoli,80132,NA,Campania,Pensionato,Diploma,Coniugato_a,0117932150,pietro.rossi45@gmail.com,24,15k-30k
5998,LNGRCR88H20H501,Riccardo,Longo,1988,6,20,M,Roma,00118,RM,Lazio,Dirigente,Diploma,Celibe_Nubile,0714906783,riccardo.longo9@gmail.com,90,>50k
3878,SRRSRA65D42H501,Sara,Serra,1965,4,2,F,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Separato_a,0235127946,sara.serra75@gmail.com,97,>50k
1588,PLLMRC62P21H703,Marco,Pellegrini,1962,9,21,M,Salerno,84124,SA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0239856507,marco.pellegrini72@gmail.com,51,>50k
4994,MRTNCL78M20H501,Nicola,Moretti,1978,8,20,M,Roma,00136,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0308787445,nicola.moretti78@libero.it,27,15k-30k
2780,RSSDVD04R10H501,Davide,Russo,2004,10,10,M,Roma,00141,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0706632761,davide.russo65@gmail.com,24,15k-30k
6097,PGNSRG66C02F839,Sergio,Pagano,1966,3,2,M,Napoli,80123,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0511789209,sergio.pagano7@libero.it,36,30k-50k
5520,FNTMTT06L26L219,Matteo,Fontana,2006,7,26,M,Torino,10121,TO,Piemonte,Disoccupato,Laurea_Triennale,Celibe_Nubile,0796667258,matteo.fontana23@libero.it,18,15k-30k
1590,MRNFNC71R05F205,Francesco,Marino,1971,10,5,M,Milano,20121,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0884170396,francesco.marino59@libero.it,67,>50k
4766,SRRFBA92E22H501,Fabio,Serra,1992,5,22,M,Roma,00118,RM,Lazio,Disoccupato,Licenza_Media,Celibe_Nubile,0185662584,fabio.serra46@gmail.com,14,<15k
973,VTLMRA64A17L219,Mario,Vitale,1964,1,17,M,Torino,10125,TO,Piemonte,Disoccupato,Laurea_Triennale,Separato_a,0207452198,mario.vitale18@gmail.com,13,<15k
1238,SRTGRG93R03H501,Giorgio,Sartori,1993,10,3,M,Roma,00118,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0289360751,giorgio.sartori40@libero.it,38,30k-50k
2951,BRBSFO92S45L219,Sofia,Barbieri,1992,11,5,F,Torino,10124,TO,Piemonte,Operaio,Licenza_Media,Coniugato_a,0813272590,sofia.barbieri95@libero.it,34,30k-50k
6719,SPSCST86P43H501,Cristina,Esposito,1986,9,3,F,Roma,00118,RM,Lazio,Dirigente,Laurea_Triennale,Separato_a,0338128769,cristina.esposito24@libero.it,36,30k-50k
2342,RLNGNN93T56F205,Giovanna,Orlando,1993,12,16,F,Milano,20121,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0862420659,giovanna.orlando88@libero.it,61,>50k
3939,RMNMHL65R56H501,Michela,Romano,1965,10,16,F,Roma,00100,RM,Lazio,Dirigente,Laurea_Magistrale,Separato_a,0393072638,michela.romano25@gmail.com,62,>50k
7109,CRSRRT93S62F839,Roberta,Caruso,1993,11,22,F,Napoli,80131,NA,Campania,Operaio,Licenza_Media,Coniugato_a,0436684152,roberta.caruso81@gmail.com,46,30k-50k
4816,PGNPLA66P50H501,Paola,Pagano,1966,9,10,F,Roma,00100,RM,Lazio,Operaio,Diploma,Coniugato_a,0763048027,paola.pagano12@gmail.com,20,15k-30k
6410,CRSLCU51E53F839,Lucia,Caruso,1951,5,13,F,Napoli,80122,NA,Campania,Pensionato,Diploma,Divorziato_a,0991702214,lucia.caruso94@libero.it,16,15k-30k
2231,MSSGPP56A26F205,Giuseppe,Messina,1956,1,26,M,Milano,20121,MI,Lombardia,Pensionato,Laurea_Triennale,Coniugato_a,0986323897,giuseppe.messina87@gmail.com,65,>50k
4017,MNCNNA08T42F839,Anna,Mancini,2008,12,2,F,Napoli,80132,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0659580903,anna.mancini80@libero.it,11,<15k
1497,MRTLRT05R11F839,Alberto,Moretti,2005,10,11,M,Napoli,80123,NA,Campania,Studente,Diploma,Celibe_Nubile,0217208789,alberto.moretti74@libero.it,6,<15k
449,CPPRSO42L50F839,Rosa,Coppola,1942,7,10,F,Napoli,80121,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0602922016,rosa.coppola58@libero.it,18,15k-30k
2369,SNTBRN74T24H501,Bruno,Santoro,1974,12,24,M,Roma,00136,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0169963584,bruno.santoro22@libero.it,66,>50k
4236,LMBSRN69R51H501,Serena,Lombardi,1969,10,11,F,Roma,00100,RM,Lazio,Operaio,Laurea_Triennale,Coniugato_a,0654617170,serena.lombardi28@libero.it,19,15k-30k
3429,CLMCLD68D42F839,Claudia,Colombo,1968,4,2,F,Napoli,80122,NA,Campania,Dirigente,Diploma,Coniugato_a,0431523545,claudia.colombo11@gmail.com,72,>50k
4713,LNGSRN64B66H501,Serena,Longo,1964,2,26,F,Roma,00118,RM,Lazio,Operaio,Diploma,Divorziato_a,0374218957,serena.longo34@gmail.com,25,15k-30k
4296,LNGPLA67B26H501,Paolo,Longo,1967,2,26,M,Roma,00136,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0195199089,paolo.longo54@gmail.com,9,<15k
3817,CLMFPP94T02H501,Filippo,Colombo,1994,12,2,M,Roma,00136,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0734254467,filippo.colombo59@libero.it,15,15k-30k
4660,MTAPLA76D66H501,Paola,Amato,1976,4,26,F,Roma,00136,RM,Lazio,Dirigente,Laurea_Magistrale,Coniugato_a,0762531985,paola.amato21@gmail.com,60,>50k
2422,SRRVCN77H08H703,Vincenzo,Serra,1977,6,8,M,Salerno,84121,SA,Campania,Operaio,Diploma,Coniugato_a,0169356698,vincenzo.serra35@gmail.com,39,30k-50k
6737,BNCSFN66L09L219,Stefano,Bianchi,1966,7,9,M,Torino,10124,TO,Piemonte,Dirigente,Diploma,Coniugato_a,0852245608,stefano.bianchi89@gmail.com,65,>50k
5818,MNCMRC66M05F839,Marco,Mancini,1966,8,5,M,Napoli,80123,NA,Campania,Pensionato,Diploma,Coniugato_a,0886170223,marco.mancini54@libero.it,59,>50k
4418,SPSSRG96B28F839,Sergio,Esposito,1996,2,28,M,Napoli,80132,NA,Campania,Disoccupato,Laurea_Triennale,Separato_a,0285431423,sergio.esposito75@libero.it,14,<15k
1551,GRDLSN04E09F205,Alessandro,Giordano,2004,5,9,M,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Celibe_Nubile,0295412786,alessandro.giordano82@gmail.com,8,<15k
6656,GLLRRT65T14H501,Roberto,Gallo,1965,12,14,M,Roma,00141,RM,Lazio,Pensionato,Diploma,Celibe_Nubile,0555573938,roberto.gallo20@libero.it,16,15k-30k
1146,BRBVNT74D50F205,Valentina,Barbieri,1974,4,10,F,Milano,20122,MI,Lombardia,Dirigente,Laurea_Magistrale,Celibe_Nubile,0583129831,valentina.barbieri5@libero.it,68,>50k
4914,FBBLCU68P05H501,Luca,Fabbri,1968,9,5,M,Roma,00100,RM,Lazio,Disoccupato,Diploma,Coniugato_a,0329118690,luca.fabbri82@gmail.com,12,<15k
6464,MTALSN65H16F205,Alessandro,Amato,1965,6,16,M,Milano,20123,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0423394835,alessandro.amato50@gmail.com,49,30k-50k
2092,CRSFRC44H52L219,Federica,Caruso,1944,6,12,F,Torino,10122,TO,Piemonte,Pensionato,Licenza_Media,Vedovo_a,0529354517,federica.caruso4@libero.it,20,15k-30k
1313,PLMRRT66B54F205,Roberta,Palumbo,1966,2,14,F,Milano,20123,MI,Lombardia,Disoccupato,Diploma,Divorziato_a,0664341962,roberta.palumbo1@gmail.com,17,15k-30k
2015,MRNLCU37P01F205,Luca,Marino,1937,9,1,M,Milano,20121,MI,Lombardia,Pensionato,Diploma,Vedovo_a,0905863331,luca.marino52@gmail.com,27,15k-30k
6805,GRDLNE08M50F205,Elena,Giordano,2008,8,10,F,Milano,20122,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0492345825,elena.giordano65@libero.it,13,<15k
187,BNCGLC61H10F839,Gianluca,Bianchi,1961,6,10,M,Napoli,80122,NA,Campania,Disoccupato,Licenza_Media,Divorziato_a,0769743709,gianluca.bianchi34@libero.it,18,15k-30k
4230,SRTNDR36M02H501,Andrea,Sartori,1936,8,2,M,Roma,00136,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0773263659,andrea.sartori23@libero.it,27,15k-30k
3842,MRNSMN95D24F839,Simone,Marino,1995,4,24,M,Napoli,80132,NA,Campania,Studente,Diploma,Coniugato_a,0969707266,simone.marino26@gmail.com,11,<15k
3655,RMNLSN81E08H501,Alessandro,Romano,1981,5,8,M,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Celibe_Nubile,0779051083,alessandro.romano87@gmail.com,18,15k-30k
3426,CSTGLI92M49H501,Giulia,Costa,1992,8,9,F,Roma,00141,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0698511735,giulia.costa65@libero.it,29,15k-30k
4428,RSSBRC70C63F839,Beatrice,Rossi,1970,3,23,F,Napoli,80121,NA,Campania,Dirigente,Laurea_Magistrale,Coniugato_a,0422618470,beatrice.rossi31@libero.it,50,>50k
1381,BNCLSN75H42H501,Alessandra,Bianchi,1975,6,2,F,Roma,00100,RM,Lazio,Operaio,Licenza_Media,Divorziato_a,0649697203,alessandra.bianchi39@gmail.com,21,15k-30k
5599,LMBGNN08L41F839,Giovanna,Lombardi,2008,7,1,F,Napoli,80123,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0569876233,giovanna.lombardi8@gmail.com,7,<15k
413,BRNFNC67C49F839,Francesca,Bruno,1967,3,9,F,Napoli,80131,NA,Campania,Dirigente,Laurea_Magistrale,Divorziato_a,0982410572,francesca.bruno31@gmail.com,79,>50k
4602,MRTCNZ00C66F839,Cinzia,Martini,2000,3,26,F,Napoli,80132,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0541403808,cinzia.martini24@libero.it,6,<15k
3455,MTASFN64B21L219,Stefano,Amato,1964,2,21,M,Torino,10123,TO,Piemonte,Dirigente,Laurea_Triennale,Coniugato_a,0935049683,stefano.amato78@gmail.com,107,>50k
941,RCCNCL92P13F205,Nicola,Ricci,1992,9,13,M,Milano,20123,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0728910276,nicola.ricci84@libero.it,58,>50k
801,NPLSLV00D42F839,Silvia,Napolitano,2000,4,2,F,Napoli,80121,NA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0192532680,silvia.napolitano61@libero.it,7,<15k
3336,BNCSVT55H15H501,Salvatore,Bianchi,1955,6,15,M,Roma,00141,RM,Lazio,Pensionato,Diploma,Coniugato_a,0983967601,salvatore.bianchi9@gmail.com,38,30k-50k
3606,DLCNDR38B23H501,Andrea,De Luca,1938,2,23,M,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0172836839,andrea.deluca87@gmail.com,35,30k-50k
7029,GLLMRA01T44H501,Maria,Gallo,2001,12,4,F,Roma,00118,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0574389341,maria.gallo51@libero.it,9,<15k
2750,MNCFRC52D64F839,Federica,Mancini,1952,4,24,F,Napoli,80121,NA,Campania,Pensionato,Diploma,Vedovo_a,0214193223,federica.mancini42@libero.it,23,15k-30k
3996,SRTRRT84R52F205,Roberta,Sartori,1984,10,12,F,Milano,20122,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0534286800,roberta.sartori24@libero.it,20,15k-30k
4608,SNTRRT39M67F205,Roberta,Santoro,1939,8,27,F,Milano,20121,MI,Lombardia,Pensionato,Licenza_Media,Vedovo_a,0689072581,roberta.santoro83@libero.it,20,15k-30k
4781,FNTRCR65H03F205,Riccardo,Fontana,1965,6,3,M,Milano,20123,MI,Lombardia,Pensionato,Diploma,Coniugato_a,0279831231,riccardo.fontana67@gmail.com,29,15k-30k
256,MNCLNZ71L55L219,Lorenza,Mancini,1971,7,15,F,Torino,10123,TO,Piemonte,Disoccupato,Diploma,Coniugato_a,0608401593,lorenza.mancini33@gmail.com,11,<15k
4348,PGNLNZ62R16H703,Lorenzo,Pagano,1962,10,16,M,Salerno,84123,SA,Campania,Pensionato,Diploma,Coniugato_a,0746161366,lorenzo.pagano73@gmail.com,24,15k-30k
7356,GLLCHR65D49H501,Chiara,Gallo,1965,4,9,F,Roma,00100,RM,Lazio,Dirigente,Laurea_Triennale,Coniugato_a,0466549754,chiara.gallo90@libero.it,104,>50k
3199,CLMCNZ00C58H703,Cinzia,Colombo,2000,3,18,F,Salerno,84124,SA,Campania,Studente,Diploma,Celibe_Nubile,0674411065,cinzia.colombo60@gmail.com,18,15k-30k
2235,FNTRRT93E15L219,Roberto,Fontana,1993,5,15,M,Torino,10124,TO,Piemonte,Dirigente,Laurea_Triennale,Coniugato_a,0854143808,roberto.fontana89@libero.it,46,30k-50k
647,FBBGRG03D19F205,Giorgio,Fabbri,2003,4,19,M,Milano,20121,MI,Lombardia,Operaio,Diploma,Celibe_Nubile,0127125905,giorgio.fabbri28@gmail.com,19,15k-30k
1767,BRNPRZ94S66F205,Patrizia,Bruno,1994,11,26,F,Milano,20123,MI,Lombardia,Studente,Diploma,Celibe_Nubile,0223881475,patrizia.bruno17@gmail.com,10,<15k
5144,MSSPRZ99L54H703,Patrizia,Messina,1999,7,14,F,Salerno,84123,SA,Campania,Studente,Diploma,Celibe_Nubile,0485252044,patrizia.messina32@gmail.com,7,<15k
3973,GRCNGL85H09H501,Angelo,Greco,1985,6,9,M,Roma,00121,RM,Lazio,Operaio,Licenza_Media,Coniugato_a,0311481757,angelo.greco76@libero.it,96,>50k
5612,RLNLNZ67M13F205,Lorenzo,Orlando,1967,8,13,M,Milano,20124,MI,Lombardia,Operaio,Laurea_Triennale,Coniugato_a,0972173764,lorenzo.orlando46@gmail.com,22,15k-30k
6337,LNGCCT54E60H703,Concetta,Longo,1954,5,20,F,Salerno,84124,SA,Campania,Pensionato,Licenza_Media,Vedovo_a,0322614030,concetta.longo21@libero.it,45,30k-50k
1572,CTTDNL86D12F839,Daniele,Cattaneo,1986,4,12,M,Napoli,80131,NA,Campania,Disoccupato,Diploma,Divorziato_a,0181309683,daniele.cattaneo14@libero.it,5,<15k
24,GLLMRA07C49H501,Maria,Gallo,2007,3,9,F,Roma,00118,RM,Lazio,Studente,Diploma,Coniugato_a,0428947402,maria.gallo90@gmail.com,14,<15k
5928,BNCSRA97C60H501,Sara,Bianchi,1997,3,20,F,Roma,00141,RM,Lazio,Disoccupato,Licenza_Media,Coniugato_a,0585464017,sara.bianchi49@libero.it,8,<15k
1088,CPPVNT51A58L219,Valentina,Coppola,1951,1,18,F,Torino,10124,TO,Piemonte,Pensionato,Licenza_Media,Vedovo_a,0248847631,valentina.coppola7@libero.it,103,>50k
5659,SRTNGL07A26H501,Angelo,Sartori,2007,1,26,M,Roma,00118,RM,Lazio,Studente,Diploma,Celibe_Nubile,0111173998,angelo.sartori11@libero.it,8,<15k
2694,CSTFBA03B22F205,Fabio,Costa,2003,2,22,M,Milano,20122,MI,Lombardia,Studente,Laurea_Magistrale,Celibe_Nubile,0455379343,fabio.costa35@gmail.com,18,15k-30k
4650,SRRGLI74T46F205,Giulia,Serra,1974,12,6,F,Milano,20121,MI,Lombardia,Dirigente,Laurea_Magistrale,Coniugato_a,0458258513,giulia.serra49@gmail.com,24,15k-30k
3398,GRDCRL01L06H703,Carlo,Giordano,2001,7,6,M,Salerno,84125,SA,Campania,Studente,Diploma,Coniugato_a,0364087636,carlo.giordano91@gmail.com,5,<15k
3559,MRNDVD85L25F205,Davide,Marini,1985,7,25,M,Milano,20121,MI,Lombardia,Operaio,Diploma,Separato_a,0249929328,davide.marini24@gmail.com,28,15k-30k
112,MRNSMN43B43F839,Simona,Marino,1943,2,3,F,Napoli,80132,NA,Campania,Pensionato,Licenza_Media,Coniugato_a,0334116654,simona.marino36@libero.it,21,15k-30k
2841,RLNPRZ65R57F205,Patrizia,Orlando,1965,10,17,F,Milano,20122,MI,Lombardia,Pensionato,Diploma,Divorziato_a,0401317609,patrizia.orlando71@gmail.com,45,30k-50k
2311,NPLNTN69M24H703,Antonio,Napolitano,1969,8,24,M,Salerno,84125,SA,Campania,Dirigente,Laurea_Magistrale,Separato_a,0104001618,antonio.napolitano90@gmail.com,26,15k-30k
3441,DLCRRT43M60F205,Roberta,De Luca,1943,8,20,F,Milano,20121,MI,Lombardia,Pensionato,Licenza_Media,Coniugato_a,0263572380,roberta.deluca55@libero.it,17,15k-30k
4266,CNTSVT85H03L219,Salvatore,Conti,1985,6,3,M,Torino,10122,TO,Piemonte,Disoccupato,Licenza_Media,Celibe_Nubile,0932287642,salvatore.conti55@gmail.com,5,<15k
7126,RCCMNC78S68F205,Monica,Ricci,1978,11,28,F,Milano,20124,MI,Lombardia,Disoccupato,Diploma,Divorziato_a,0554710900,monica.ricci52@libero.it,5,<15k
5021,BRNFBA53E05F205,Fabio,Bruno,1953,5,5,M,Milano,20125,MI,Lombardia,Pensionato,Licenza_Media,Divorziato_a,0205547056,fabio.bruno38@libero.it,46,30k-50k
3805,SPSFRC98R08H501,Federico,Esposito,1998,10,8,M,Roma,00141,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0808213294,federico.esposito44@libero.it,8,<15k
56,SRRLSN84E52F839,Alessandra,Serra,1984,5,12,F,Napoli,80121,NA,Campania,Disoccupato,Diploma,Coniugato_a,0959788625,alessandra.serra22@libero.it,26,15k-30k
1309,GRDMNC55B57F205,Monica,Giordano,1955,2,17,F,Milano,20123,MI,Lombardia,Pensionato,Diploma,Coniugato_a,0635892967,monica.giordano86@libero.it,32,30k-50k
695,SNTLSE89H44L219,Elisa,Santoro,1989,6,4,F,Torino,10122,TO,Piemonte,Operaio,Licenza_Media,Celibe_Nubile,0791366998,elisa.santoro83@libero.it,23,15k-30k
4385,MNCNDR93M26H703,Andrea,Mancini,1993,8,26,M,Salerno,84125,SA,Campania,Operaio,Licenza_Media,Coniugato_a,0291073000,andrea.mancini42@libero.it,41,30k-50k
4110,MTALRA87T64H501,Laura,Amato,1987,12,24,F,Roma,00136,RM,Lazio,Dirigente,Diploma,Separato_a,0631064885,laura.amato1@gmail.com,120,>50k
3752,MRTNTN04P15L219,Antonio,Martinelli,2004,9,15,M,Torino,10122,TO,Piemonte,Studente,Diploma,Coniugato_a,0668113103,antonio.martinelli60@gmail.com,8,<15k
5456,SRRMLE02L20F839,Emilio,Serra,2002,7,20,M,Napoli,80122,NA,Campania,Disoccupato,Licenza_Media,Coniugato_a,0841563564,emilio.serra42@libero.it,5,<15k
1227,CTTSRA60D47F205,Sara,Cattaneo,1960,4,7,F,Milano,20122,MI,Lombardia,Pensionato,Diploma,Vedovo_a,0146968134,sara.cattaneo90@libero.it,81,>50k
1999,CTTFBA94L01F205,Fabio,Cattaneo,1994,7,1,M,Milano,20122,MI,Lombardia,Dirigente,Laurea_Triennale,Celibe_Nubile,0346784863,fabio.cattaneo74@gmail.com,42,30k-50k
276,SLVNGL07C11H501,Angelo,Silvestri,2007,3,11,M,Roma,00121,RM,Lazio,Studente,Laurea_Triennale,Celibe_Nubile,0582480079,angelo.silvestri19@libero.it,8,<15k
5263,MRTCCT08C53H703,Concetta,Martini,2008,3,13,F,Salerno,84121,SA,Campania,Studente,Laurea_Triennale,Celibe_Nubile,0339333845,concetta.martini63@gmail.com,10,<15k
5556,BRBPLA65S66F205,Paola,Barbieri,1965,11,26,F,Milano,20123,MI,Lombardia,Operaio,Licenza_Media,Coniugato_a,0277714998,paola.barbieri14@libero.it,24,15k-30k
1833,CSTBRN07S24F839,Bruno,Costa,2007,11,24,M,Napoli,80122,NA,Campania,Studente,Diploma,Celibe_Nubile,0909750893,bruno.costa47@libero.it,12,<15k
5943,FRRRSO04E54F839,Rosa,Ferrari,2004,5,14,F,Napoli,80132,NA,Campania,Operaio,Licenza_Media,Celibe_Nubile,0948767416,rosa.ferrari27@gmail.com,39,30k-50k
6898,SRTFRC98S68H501,Federica,Sartori,1998,11,28,F,Roma,00118,RM,Lazio,Studente,Laurea_Triennale,Coniugato_a,0732681416,federica.sartori96@gmail.com,9,<15k
5067,GRDRCR52R07H501,Riccardo,Giordano,1952,10,7,M,Roma,00121,RM,Lazio,Pensionato,Licenza_Media,Vedovo_a,0838154872,riccardo.giordano34@libero.it,35,30k-50k
